Date;Screen Name;Full Name;Tweet Text;Tweet ID;App;Followers;Follows;Retweets;Favorites;Verfied;User Since;Location;Bio;Profile Image;Google Maps;tweet text;eq?;random;Positive for CL? 1=Yes, 0=No
26.05.17 3:59;@edmo04;Edwin Morales;@contramandro @CristinGranado @ConlaOrejaRoja @ClaudiaLopez Brutazo los borricos que siguen creyendo que esos polít… https://t.co/PLh8FrMipo;868059129872568000;Twitter for iPhone;315;1207;0;2;No;14.07.2009;Bogota;A Dios gracias por todo lo que me brinda día a día, y a mi hermano mayor gracias por hacerme hincha de el mejor equipo de todo el mundo, Santafe!;View;;@contramandro @cristingranado @conlaorejaroja @claudialopez brutazo los borricos que siguen creyendo que esos polít… ;FALSCH;0,302383753;0
25.05.17 3:56;@tengalopues;SebasRpo;@ClaudiaLopez saludando bebes?? Nuuuuuu a metros!!! https://t.co/qtLd9CXtai;867695840957280000;Twitter for Android;2738;336;9;5;No;31.01.2013;El Retiro, Antioquia;ALVARO URIBE ES MI PRESIDENTE Orden y Justicia. #ResistenciaCivil. la paz de los idiotas, no es conmigo. El único ex-terrorista es el muerto! Dura Lex Sed Lex.;View;;@claudialopez saludando bebes?? nuuuuuu a metros!!! ;FALSCH;0,302454351;0
25.05.17 13:07;@juaneme13;JuaneMe;A Cafesalud la compró un consorcio de 13 empresas, los adoloridos sin dolientes. Sigo preguntando: y la salud pa' cuándo? @ClaudiaLopez;867834631181271000;Twitter Web Client;397;352;0;0;No;24.03.2009;Medellín - Colombia;Un príncipe cyan, magenta, amarillo y negro.;View;;a cafesalud la compró un consorcio de 13 empresas, los adoloridos sin dolientes. sigo preguntando: y la salud pa' cuándo? @claudialopez;FALSCH;0,302555751;1
04.06.17 21:21;@MafeCarrascal;Mafe Carrascal-Rojas;Mis recomendados en #CumbreCartagena: @CamiloRomero @ClaudiaLopez @augustoreyes @ramonramon @MarcoTorres_Paz @YagodeMarta y YO __ @CumbreCP;871582830400294000;Twitter for Android;47643;4709;2;7;No;02.05.2010;Bogotá, D.C., Colombia;Activista| RR.II. @URosario|Fundadora y Directora @IdeasPorBogota|Co-fundadora @seamOS @porColombiaSi|Analista y conferencista: Nous sommes nos choix.;View;;mis recomendados en #cumbrecartagena: @camiloromero @claudialopez @augustoreyes @ramonramon @marcotorres_paz @yagodemarta y yo __ @cumbrecp;FALSCH;0,302566801;1
27.05.17 8:01;@johnsaza;John Jairo Saza;@mlagder @CitricoLujoso @VickyDavilaH @ClaudiaLopez Si? Y es q los partidos tradicionales nos llevan bien? Ya estam… https://t.co/H6UL7EZNhx;868482288367087000;Twitter for iPhone;311;323;0;0;No;28.04.2011;Cali, Valle del Cauca Colombia;Ingeniero Civil (Civil Engineer), idioma: inglés & español (language: English & Spanish). Me gustan las armas & y el fútbol (I like weapons & soccer);View;;@mlagder @citricolujoso @vickydavilah @claudialopez si? y es q los partidos tradicionales nos llevan bien? ya estam… ;FALSCH;0,302639032;0
05.06.17 4:03;@FlechazosKR;KIKERIVERADGCD;RT @navin_gonzalez: @ClaudiaLopez ¡Estamos de Fiesta! ¡Feliz 10 años a Nuestro partido! ¡Alianza verde! Juventud verde Atlantico;871684008505212000;Twitter for Android;1888;39;1;0;No;16.07.2012;colombia;Kike Rivera: El Flechazo Motilon periodista radicado en Cúcuta + d 35 años acompañando a nuestro DGCD.Y Amando y Defendiendo a N. S. d propios y extraños!!!;View;;rt @navin_gonzalez: @claudialopez ¡estamos de fiesta! ¡feliz 10 años a nuestro partido! ¡alianza verde! juventud verde atlantico;FALSCH;0,30268257;1
05.06.17 1:51;@fiorelap1985;Fiore;@Ricardo98542868 @melimer0113 @ClaudiaLopez @RevistaCromos Jajajajajajajjaja;871650685900738000;Twitter for iPhone;188;256;0;0;No;04.12.2010;Italia;Ingeniera Química y Tecnóloga Química de la Universidad del Valle. Mockusiana del alma y soñadora de un pais mejor.;View;;@ricardo98542868 @melimer0113 @claudialopez @revistacromos jajajajajajajjaja;FALSCH;0,302801877;0
02.06.17 18:17;@JuanNeskeens;juan fernando velez;@ClaudiaLopez @FicoGutierrez samper fue estigmatizado porque pretendio hacer un gobierno de centro izquierda y por… https://t.co/RUjJs3i9fp;870811589175373000;Twitter Web Client;6;67;0;0;No;12.07.2016;;;View;;@claudialopez @ficogutierrez samper fue estigmatizado porque pretendio hacer un gobierno de centro izquierda y por… ;FALSCH;0,302945109;0
25.05.17 16:41;@vicafanador;monja  2743;@ClaudiaLopez Dra. Q gran logro felicitaciones y ahora a luchar por la mesada q quitaron pero q este presidente le de via libre gracias;867888314929610000;Twitter for Android;9;71;0;0;No;04.07.2011;;;View;;@claudialopez dra. q gran logro felicitaciones y ahora a luchar por la mesada q quitaron pero q este presidente le de via libre gracias;FALSCH;0,302953297;1
30.05.17 22:45;@Savago72;Santiago Valderrama;@VocesRCN @ClaudiaLopez Pero quién no apoya desmovilización. Lo impopular es la forma, la costosa financiación, la… https://t.co/1M2RpCaGnB;869791868623736000;Twitter Web Client;189;399;0;0;No;09.07.2013;Bogotá;;View;;@vocesrcn @claudialopez pero quién no apoya desmovilización. lo impopular es la forma, la costosa financiación, la… ;FALSCH;0,302966348;0
26.05.17 6:30;@durquijo;DIEGO;@VickyDavilaH @ClaudiaLopez la fuente @RevistaSemana no es confiable.;868096896061116000;Twitter for Android;153;423;3;4;No;23.12.2010;Cali, Colombia;Ingeniero mecánico;View;;@vickydavilah @claudialopez la fuente @revistasemana no es confiable.;FALSCH;0,303005762;0
02.06.17 20:26;@saguzchiquis;NO;DE LOS MISMOS CREADORES DE @ClaudiaLopez:en 1508 choco ya era departamento y Bajirá le pertenecía LLEGA A SUS PANTA… https://t.co/hnSonP3nUc;870844217223991000;Twitter for iPhone;4674;5031;2;1;No;21.02.2013;Bello Horizonte, Brasil;políticamente de derecho. amo a Dios y a nuestro constitución del 91 que es mi norte y que junto a los códigos son el corazón que le dan vida a mi profesión.;View;;de los mismos creadores de @claudialopez:en 1508 choco ya era departamento y bajirá le pertenecía llega a sus panta… ;FALSCH;0,30301119;0
04.06.17 9:27;@Capi_Ramirez;Juan S. Ramirez;@Andrujar31 @juanfmontoyar @CrodZmart @Gatoamaya5 @_EnriqueHiggins @ClaudiaLopez @FicoGutierrez Estos son los idiot… https://t.co/VkSPLpy8QS;871402927407202000;Twitter for Android;109;231;0;0;No;14.10.2011;New York, USA;Piloto comercial. Enfermo por el América de Cali. Español-English-Deutsch. #MiaSanMia;View;;@andrujar31 @juanfmontoyar @crodzmart @gatoamaya5 @_enriquehiggins @claudialopez @ficogutierrez estos son los idiot… ;FALSCH;0,303021553;0
29.05.17 11:14;@willydurang;WDG;@ClaudiaLopez @DanielSamperO Ud grita como loca y asume posiciones críticas frente a gobierno. De esa manera le com… https://t.co/LtkosYeHb1;869255519592226000;Twitter for iPhone;102;74;0;0;No;11.05.2012;Colombia;S:.F:.U:. - Bonsaista -;View;;@claudialopez @danielsampero ud grita como loca y asume posiciones críticas frente a gobierno. de esa manera le com… ;FALSCH;0,303079383;0
02.06.17 4:11;@VICTORJESUSRAM2;MALPELO EXISTE !;@ClaudiaLopez @ClaraEsPaz cuando nos gane Vargas/Uribe por la incapacidad de los buenos lideres de unirse no le hechen la culpa a la gente;870598622806761000;Twitter for Android;84;518;0;0;No;26.02.2012;Pitalito;ex policía, estudiante de Derecho ambientalista;View;;@claudialopez @claraespaz cuando nos gane vargas/uribe por la incapacidad de los buenos lideres de unirse no le hechen la culpa a la gente;FALSCH;0,303104698;0
02.06.17 15:33;@1971Cobo;no a lo mismo;@zalathielc @ClaudiaLopez @JERobledo Pero ojalá q el de la transformación no termine siendo de las Farc y sea la tr… https://t.co/SM82039dA5;870770388233592000;Twitter for Android;7;43;0;1;No;04.03.2017;;;View;;@zalathielc @claudialopez @jerobledo pero ojalá q el de la transformación no termine siendo de las farc y sea la tr… ;FALSCH;0,303110181;0
25.05.17 7:56;@teresajesus57;Alejandro Orozco C.;RT @manosalva100: @ClaudiaLopez Mi estimada claudia he hizo reír mucho su video con Daniel Samper;867756249433202000;Twitter for Android;623;603;1;0;No;28.12.2015;;Banqueño de nacimiento. Valduparense de corazón. Juniorista. Demócrata. Pago mis impuestos Defiendo al desvalido. No gusto de déspotas en el poder.;View;;rt @manosalva100: @claudialopez mi estimada claudia he hizo reír mucho su video con daniel samper;FALSCH;0,303110452;1
30.05.17 17:32;@carloshgomezp;Carlos Gomez Parra;@ArianaAladin @ClaudiaLopez Ningún sofisma, todos los gobiernos nacionales han sido indolentes, al igual q las autoridades locales.;869713244038070000;Twitter for iPhone;224;442;0;0;No;16.02.2013;Bucaramanga;Abogado independiente. Reivindico el derecho a la vida como máxima expresión moral.;View;;@arianaaladin @claudialopez ningún sofisma, todos los gobiernos nacionales han sido indolentes, al igual q las autoridades locales.;FALSCH;0,30319597;0
24.05.17 19:46;@JLeoAlvarez;Leo Álvarez ;Qué tal doña @ClaudiaLopez ganando indulgencias con ave marias agenas, respete señora oportunista! https://t.co/gVpZy0eePa;867572444936232000;Twitter for iPhone;1898;1872;0;1;No;17.06.2009;Colombia;Disclaimer: All characters appearing in this account are fictitious. Any resemblance to real persons, living or dead, is purely coincidental.;View;;qué tal doña @claudialopez ganando indulgencias con ave marias agenas, respete señora oportunista! ;FALSCH;0,303237341;0
04.06.17 10:30;@Bicinavegante;disidente;@DELAESPRIELLAE @elheraldoco ¿Mamertismo criollo! Para su información la señorita @ClaudiaLopez y el señor… https://t.co/gpZfoxsMpO;871418873232449000;Twitter for Android;3237;1842;0;0;No;20.12.2011;Villavicencio;Ambientalista. EcoSocialista. Ciclista urbano. Promotor BiciNavegantes. Enamorado de Agricultura Campesina.;View;;@delaespriellae @elheraldoco ¿mamertismo criollo! para su información la señorita @claudialopez y el señor… ;FALSCH;0,30324121;0
24.05.17 18:17;@areromontoya1;Areromontoya;@ClaudiaLopez ______ y si se googlea.... Me imagino el prontuario histórico y actual de estos doctores;867550080441741000;Twitter for Android;21;68;0;0;No;15.08.2015;;;View;;@claudialopez ______ y si se googlea.... me imagino el prontuario histórico y actual de estos doctores;FALSCH;0,303314064;0
01.06.17 8:33;@wilberpreciado;yo;Alianzas de centro - izquierda sin Petro es como ir a jugar un partido de fútbol y delantero. @ClaudiaLopez @navarrowolff @petrogustavo;870302181714530000;Twitter for iPhone;6036;402;0;0;No;31.05.2010;Bogotá ;La revolución no vive en las armas, sino en el amor por las ideas... Ing. Electrónico, esp telecomunicaciones móviles, Gestión proyectos y Gestión Pública.;View;;alianzas de centro - izquierda sin petro es como ir a jugar un partido de fútbol y delantero. @claudialopez @navarrowolff @petrogustavo;FALSCH;0,303352585;0
01.06.17 6:38;@ED_VITALS;Edwar Vidal;@navarrowolff @JERobledo @ClaudiaLopez @sergio_fajardo @PoloDemocratico falta gente, con los de la foto no se gana ni la adm de parqueaderos;870273227725176000;Twitter for iPhone;223;666;0;0;No;30.09.2012;Colombia;Estudiante de Teología de la USTA y la UPB, Filósofo de la UCLA;View;;@navarrowolff @jerobledo @claudialopez @sergio_fajardo @polodemocratico falta gente, con los de la foto no se gana ni la adm de parqueaderos;FALSCH;0,303431128;0
26.05.17 6:33;@CART2005;Cart2005;@ClaudiaLopez ... y así mismo llegaremos en el 2018 a la presidencia ....adelante @AlvaroUribeVel @IvanDuque;868097737807601000;Twitter for iPhone;110;206;0;0;No;17.03.2010;;;View;;@claudialopez ... y así mismo llegaremos en el 2018 a la presidencia ....adelante @alvarouribevel @ivanduque;FALSCH;0,303477144;0
04.06.17 17:05;@ManuelMateusL;Manuel Mateus López;Retweeted Manuel Mateus López (@ManuelMateusL): #BajiraEsAntioquia así @ClaudiaLopez diga que desde 1503 es... https://t.co/8Tccv5jIjU;871518201787633000;Facebook;1202;22;0;0;No;12.02.2011;Guadalajara de Buga, Colombia;Politólogo con énfasis en Gobierno de la U Rosario. Victory Awards 2015. Estudiante de Especialización en Alta Gerencia UMNG;View;;retweeted manuel mateus lópez (@manuelmateusl): #bajiraesantioquia así @claudialopez diga que desde 1503 es... ;FALSCH;0,303490842;0
02.06.17 22:35;@juniortello;Junior Tello;@deje_alguito @Que_esperanza @Junasu_097 @navarrowolff @petrogustavo @ClaudiaLopez articulos de universidad de gara… https://t.co/txhAzI84EE;870876465096790000;Twitter Web Client;43;39;0;0;No;17.02.2010;;;View;;@deje_alguito @que_esperanza @junasu_097 @navarrowolff @petrogustavo @claudialopez articulos de universidad de gara… ;FALSCH;0,303983858;0
31.05.17 21:38;@DavidNash7;David Gil;@Iadossa @ClaudiaLopez @leydelmontes Definitivamente los uribistas son como moco en la solapa. Se hacen notar pero… https://t.co/VoF8VBU5sc;870137494678806000;Twitter for iPhone;78;116;0;0;No;28.05.2010;@ Houston Tx;;View;;@iadossa @claudialopez @leydelmontes definitivamente los uribistas son como moco en la solapa. se hacen notar pero… ;FALSCH;0,304043464;1
05.06.17 11:20;@fernandomarint;Fernando Marin;@ivan7051 @samcato17 @ClaudiaLopez @PartidoVerdeCoL Pobre Tintín no ve más allá de la nariz, pero bueno q siga sien… https://t.co/YXlfbx5QAC;871793755350867000;Twitter for Android;31;130;0;0;No;13.04.2016;;;View;;@ivan7051 @samcato17 @claudialopez @partidoverdecol pobre tintín no ve más allá de la nariz, pero bueno q siga sien… ;FALSCH;0,30415275;0
05.06.17 1:52;@fiorelap1985;Fiore;@ciudadanocomun @melimer0113 @ClaudiaLopez @RevistaCromos Ingenuo usted que seguramente cree en Santo o Uribe!!;871650892705140000;Twitter for iPhone;188;256;0;0;No;04.12.2010;Italia;Ingeniera Química y Tecnóloga Química de la Universidad del Valle. Mockusiana del alma y soñadora de un pais mejor.;View;;@ciudadanocomun @melimer0113 @claudialopez @revistacromos ingenuo usted que seguramente cree en santo o uribe!!;FALSCH;0,304194288;1
25.05.17 13:01;@girald_fernando;Juan Fernando Girald;@munozgonjose @ClaudiaLopez @PalomaSenadora @PrimeraSenado Me parece muy bonito el mensaje de bienvenida para las d… https://t.co/rEfRHCg23E;867833137941893000;Twitter for Android;29;92;0;1;No;12.07.2014;;;View;;@munozgonjose @claudialopez @palomasenadora @primerasenado me parece muy bonito el mensaje de bienvenida para las d… ;FALSCH;0,304280745;0
31.05.17 9:31;@andresmc1982;Andres MC;excelente respuesta @ClaudiaLopez https://t.co/VxP5MZ1xt1;869954544943452000;Twitter Web Client;20;101;0;0;No;18.12.2016;;;View;;excelente respuesta @claudialopez ;FALSCH;0,304295791;1
25.05.17 6:03;@nanity2111;Diana R;@ClaudiaLopez Q ridícula donación. ..al menos hubieran donado un mes completo de salario...5 días? No les da vergü… https://t.co/JZCyyqqQqL;867727789029511000;Twitter for Android;296;301;0;0;No;07.02.2011;;Estoy en un momento de mi vida en el que sólo me importa la felicidad y tranquilidad de mi familia y pido al cielo cada día por cada uno de mis seres amados__;View;;@claudialopez q ridícula donación. ..al menos hubieran donado un mes completo de salario...5 días? no les da vergü… ;FALSCH;0,304319405;0
28.05.17 19:34;@juanpipa13;Sr.Pepper;@ClaudiaLopez @DanielSamperO Esa foto debió ser en la primera comúnion @DanielSamperO ,allí inicio todo;869019171786502000;Twitter for Android;187;475;0;0;No;25.03.2010;Colombia;Canal de Opiniones, Ni buenas ni malas.solo opiniones.;View;;@claudialopez @danielsampero esa foto debió ser en la primera comúnion @danielsampero ,allí inicio todo;FALSCH;0,304384737;0
28.05.17 21:41;@ingabrielc;gabriel cortes;@fabiomins @DanielSamperO @AlvaroUribeVel @DCoronell @ClaudiaLopez @matadoreltiempo Bueno...usted que se jala el pi… https://t.co/yypuOxLUpB;869050958923411000;Twitter for Android;311;272;0;0;No;28.03.2010;bogota;;View;;@fabiomins @danielsampero @alvarouribevel @dcoronell @claudialopez @matadoreltiempo bueno...usted que se jala el pi… ;FALSCH;0,304422484;0
24.05.17 20:07;@OEH777;O Escobar Herreros;RT @Guillermo_Gambo: @ClaudiaLopez @munozgonjose @PalomaSenadora @PrimeraSenado Como siempre doble moral hipócrita y cínica.... Envía twit…;867577842053283000;Twitter Web Client;970;3368;1;0;No;18.09.2016;Colombia;Quiero un país en paz, pero con libertad y respeto por la Constitución y las Leyes. Solo así seremos una nación libre y soberana en Democracia.;View;;rt @guillermo_gambo: @claudialopez @munozgonjose @palomasenadora @primerasenado como siempre doble moral hipócrita y cínica.... envía twit…;FALSCH;0,304423521;0
02.06.17 17:15;@olgalgonzalezj;Olga González;@ClaudiaLopez @FicoGutierrez Huy que incoherencia y en la noche se reúne con ellos;870796050424111000;Twitter for Android;105;276;0;0;No;15.02.2015;Medellín, Colombia;;View;;@claudialopez @ficogutierrez huy que incoherencia y en la noche se reúne con ellos;FALSCH;0,304440646;0
26.05.17 17:29;@floraferrer79;Flora;@Andres_2005M @CristinGranado @ConlaOrejaRoja @ClaudiaLopez Tenaz que todavía haya gente como usted, que piense que… https://t.co/12Taf1sh7c;868262786626973000;Twitter for Android;37;53;0;0;No;25.10.2013;Bogotá ;Pearl Jamera desde los 90's.;View;;@andres_2005m @cristingranado @conlaorejaroja @claudialopez tenaz que todavía haya gente como usted, que piense que… ;FALSCH;0,304444149;0
02.06.17 15:58;@deje_alguito;Alvaro Rodriguez;@juniortello @Que_esperanza @Junasu_097 @navarrowolff @petrogustavo @ClaudiaLopez No creo que sea necesario mostrar… https://t.co/9uqV9R2kxU;870776789244760000;Twitter Web Client;81;210;0;0;No;01.07.2011;Bogotá, Colombia;Ingeniero Ambiental. desplazado por el desempleo en Cúcuta. Crítico de los políticos corruptos. Cada vez hay menos oportunidad de salvar el planeta.!Ayúdalo!!;View;;@juniortello @que_esperanza @junasu_097 @navarrowolff @petrogustavo @claudialopez no creo que sea necesario mostrar… ;FALSCH;0,304532057;0
30.05.17 14:28;@LeraLuis;luis ernesto rengifo;@WRadioColombia @ClaudiaLopez Esta claudia.su ignorancia no la deja pensar. No queremos matarlos queremos que la ju… https://t.co/owzsIp44HM;869666821019979000;Twitter for Android;100;176;0;0;No;19.05.2011;Valle del Cauca, Colombia;toda la vida trabajando por un mejor pais en la industria;View;;@wradiocolombia @claudialopez esta claudia.su ignorancia no la deja pensar. no queremos matarlos queremos que la ju… ;FALSCH;0,304578879;0
04.06.17 6:48;@wilsonhincapie1;wilson hincapie;"@BluRadioCo Cómo te quedo el ojo ""historiadora"" @ClaudiaLopez ? Ni dizque Belen de Bajirá ha sido del Chocó desde 1… https://t.co/3jUx6Eh4V0";871363114121519000;Twitter for iPhone;1319;2379;0;0;No;28.10.2011;Medellin;Correo: whincapi@hotmail.com. El Señor es el primero en mi vida y en mi corazón Me encanta la Salsa dura... Sólo Latina Stereo...Atletico Nacional- Chapecoense-;View;;"@bluradioco cómo te quedo el ojo ""historiadora"" @claudialopez ? ni dizque belen de bajirá ha sido del chocó desde 1… ";FALSCH;0,304619279;0
01.06.17 18:33;@Gilbert3429;Gilbert;@ClaudiaLopez Ud es repugnante y corrupta;870453358951366000;Twitter for Android;332;414;0;0;No;24.06.2010;Bucaramanga;señor de los milagros en ti confio;View;;@claudialopez ud es repugnante y corrupta;FALSCH;0,304792826;0
24.05.17 18:32;@carhugonan;HUGO HERNAN CARDENAS;@ClaudiaLopez Felicitaciones Senadora!! Así es como se trabaja y poco a poco llegarás lejos. Infórmenos quienes no… https://t.co/pODAIeEfPq;867553992154501000;Twitter for iPhone;30;113;0;0;No;08.08.2012;;;View;;@claudialopez felicitaciones senadora!! así es como se trabaja y poco a poco llegarás lejos. infórmenos quienes no… ;FALSCH;0,304906901;1
25.05.17 19:34;@SirWch;Sir W;RT @ElDarioAndradr: @ClaudiaLopez Mala leche pq le digo la verdad, no es usted una impulsora de las libertades, entre ellas la de expresión…;867931897036288000;Twitter for iPhone;16;51;1;0;No;10.06.2013;San Francisco, Colombia;;View;;rt @eldarioandradr: @claudialopez mala leche pq le digo la verdad, no es usted una impulsora de las libertades, entre ellas la de expresión…;FALSCH;0,304943138;0
04.06.17 9:00;@HenrymartinezH;henry martinez;@TobiasBenitez @ClaudiaLopez @JERobledo @sergio_fajardo bendiciones y que sea un bello motivo para procurar un mejor y x fin decente país;871396128994054000;Twitter for iPhone;3;17;0;0;No;22.03.2014;;He llegado....;View;;@tobiasbenitez @claudialopez @jerobledo @sergio_fajardo bendiciones y que sea un bello motivo para procurar un mejor y x fin decente país;FALSCH;0,304989203;0
24.05.17 18:06;@JeisonLubo;Lubo Flores;@ClaudiaLopez ¿Dónde está Petro que esta liderando las encuestas de la izquierda? ¿Por qué lo excluyen?;867547355532464000;Twitter for Android;361;631;1;4;No;29.07.2010;Colombia;Futuro trabajador social y promotor de masculinidades alternativas.;View;;@claudialopez ¿dónde está petro que esta liderando las encuestas de la izquierda? ¿por qué lo excluyen?;FALSCH;0,305009571;0
29.05.17 5:19;@anmor1979;Mauricio Orjuela;@ClaudiaLopez @DanielSamperO Ahh desde a estos tiempos viene la relación con el payaso de @DanielSamperO;869166265537089000;Twitter for Android;18;119;0;0;No;22.11.2011;;;View;;@claudialopez @danielsampero ahh desde a estos tiempos viene la relación con el payaso de @danielsampero;FALSCH;0,305031728;0
31.05.17 18:33;@SABORISTA1666;ALBERTO;@carosle @mlagder @ClaudiaLopez X FAVOR ENCARESIDAMEN PIDO RESPETO PARA EL CARTÓGRAFO LIBERTADOR DE LA CORRUPCIÓN… https://t.co/vgT4SWAQEq;870090821185540000;Twitter for Android;14;182;0;1;No;25.05.2017;;;View;;@carosle @mlagder @claudialopez x favor encaresidamen pido respeto para el cartógrafo libertador de la corrupción… ;FALSCH;0,305123951;0
30.05.17 22:57;@XavellanedaP;Ximena Avellaneda;@ClaudiaLopez Mientras no haya. EDUCACIÓN YFORMACIÓN EN VALORES NADA SE LOGRARÁ. Mire el ejemplo de Bogotá, destruí… https://t.co/m7ddUbwgXU;869795037617565000;Twitter for iPhone;126;170;0;0;No;09.10.2012;Bogotá, D.C., Colombia;Viva la libertad;View;;@claudialopez mientras no haya. educación yformación en valores nada se logrará. mire el ejemplo de bogotá, destruí… ;FALSCH;0,305430557;0
03.06.17 14:51;@Rianroga;Ricardo Rodríguez;@Andrujar31 @CrodZmart @juanfmontoyar @Gatoamaya5 @_EnriqueHiggins @ClaudiaLopez @FicoGutierrez ..... TODO derecho… https://t.co/C8ZOLRAbFt;871122158457696000;Twitter for Android;223;304;0;0;No;21.01.2011;Bogotá, Colombia;"Administrador de Negocios Internacionales y Administrador en Logística y Producción; Especialista en Evaluación y Desarrollo de Proyectos. URosario.";View;;@andrujar31 @crodzmart @juanfmontoyar @gatoamaya5 @_enriquehiggins @claudialopez @ficogutierrez ..... todo derecho… ;FALSCH;0,305479683;0
02.06.17 9:25;@negrinismotilon;Arpía;@ClaudiaLopez Ud. votó por Dianafarc? cuéntele al pueblo y como acostumbra hacerlo a grito entero como si gritar ayudará a ganar??;870677745545523000;Twitter Web Client;25;113;0;1;No;27.07.2011;;;View;;@claudialopez ud. votó por dianafarc? cuéntele al pueblo y como acostumbra hacerlo a grito entero como si gritar ayudará a ganar??;FALSCH;0,305664918;0
25.05.17 20:08;@dilopezarango;Diego Lopez Arango;RT @andrewesco: @ClaudiaLopez Santos solo fue para la foto, gracias Claudia por ser real.;867940359204163000;Twitter for Android;106;629;1;0;No;15.08.2014;@dilopezarango;;View;;rt @andrewesco: @claudialopez santos solo fue para la foto, gracias claudia por ser real.;FALSCH;0,305838748;1
24.05.17 20:16;@ROBERTOORTIZMAR;Roberto Ortiz;@ClaudiaLopez Nayi aproveche y pregúntele a la gobernadora: por qué no hizo nada cuando le advirtieron la posible a… https://t.co/gxJZKiPH86;867580123993735000;Twitter for iPhone;125;433;1;1;No;21.07.2011;Aqui y Allá;Specialist Risk Management;View;;@claudialopez nayi aproveche y pregúntele a la gobernadora: por qué no hizo nada cuando le advirtieron la posible a… ;FALSCH;0,305905044;0
28.05.17 15:29;@ingabrielc;gabriel cortes;@fabiomins @DanielSamperO @AlvaroUribeVel @DCoronell @ClaudiaLopez @matadoreltiempo De nada chismoso... ojala algún… https://t.co/Wms1V5s9CP;868957442805202000;Twitter for Android;310;272;0;0;No;28.03.2010;bogota;;View;;@fabiomins @danielsampero @alvarouribevel @dcoronell @claudialopez @matadoreltiempo de nada chismoso... ojala algún… ;FALSCH;0,305946811;0
30.05.17 4:06;@anvillalba;Ánderson Villalba;@ClaudiaLopez No es justo ni acertado equiparar a Humberto de La Calle con personas como Vargas Lleras, Ordóñez o M… https://t.co/XMdrSImwkY;869510321496567000;Twitter for Android;372;252;0;0;No;02.11.2010;Bucaramanga;Yo era un pibe triste y encantado.;View;;@claudialopez no es justo ni acertado equiparar a humberto de la calle con personas como vargas lleras, ordóñez o m… ;FALSCH;0,305994454;1
25.05.17 18:11;@Castillo15David;Un Tal David;Aunque se empeñen en poner a ciertos personajes en la punta... @ClaudiaLopez Es nuestra Presidenta! Los jóvenes y C… https://t.co/lFN4fiOmTT;867910958127206000;Twitter for Android;574;589;6;12;No;19.09.2011;Pereira, Colombia;Medicina _ Tributo #THG;View;;aunque se empeñen en poner a ciertos personajes en la punta... @claudialopez es nuestra presidenta! los jóvenes y c… ;FALSCH;0,306020574;1
01.06.17 22:19;@JuankCantillo;Juan Carlos Cantillo;@ClaudiaLopez No creo que la cena hubiese sido para lo que dice Petro! Pero de es genial que no esté en la alianza… https://t.co/cKLkGsFpu6;870510214860070000;Twitter for iPhone;854;947;0;0;No;20.09.2010;Bogota;Cartagenero, disfruto cada segundo de la vida y agradezco a Dios por todo lo que me da!!;View;;@claudialopez no creo que la cena hubiese sido para lo que dice petro! pero de es genial que no esté en la alianza… ;FALSCH;0,306281298;1
24.05.17 17:06;@roures1;Roberto Uribe;RT @FirrrmesCachiri: @periodismojga @roures1 @JuanManSantos @ClaudiaLopez La objeción fue redactada por el reficarizado y muy isagenizado a…;867532190380433000;Twitter Web Client;2917;2380;3;0;No;06.02.2011;Medellín;Abogado;View;;rt @firrrmescachiri: @periodismojga @roures1 @juanmansantos @claudialopez la objeción fue redactada por el reficarizado y muy isagenizado a…;FALSCH;0,30632071;0
05.06.17 10:37;@Maju_Ruiz;Maju Ruiz;Mi mamà dice que vota por @ClaudiaLopez si se quita el pañuelo del cuello.;871783160270512000;Twitter for iPhone;191;228;0;1;No;02.03.2012;Bogota ;Corredora, politóloga, antipetrista y absolutamente imprudente.;View;;mi mamà dice que vota por @claudialopez si se quita el pañuelo del cuello.;FALSCH;0,30655717;0
02.06.17 5:33;@CasttoCarlos;Charles;@MogollonLiney @carloshgomezp @julianquintanat Se la tengo: @ClaudiaLopez;870619412973449000;Twitter for iPhone;45;96;0;0;No;09.10.2016;La Victoria, Colombia;ing. civil, especialista en Geotecnia, pavimentos y gerencia de proyectos, ni de izquierda ni de derecha. NO Creo en Dios porque no es justo. Ahí perdonaran.;View;;@mogollonliney @carloshgomezp @julianquintanat se la tengo: @claudialopez;FALSCH;0,306630388;1
30.05.17 23:53;@Consue0205;Consuelo Recalde;@ClaudiaLopez No le queme tiempo a estos ineptos clau ... no vale la pena ....;869809030012837000;Twitter for iPhone;269;1002;0;0;No;08.04.2012;London;https://t.co/BRZu9FE4BY;View;;@claudialopez no le queme tiempo a estos ineptos clau ... no vale la pena ....;FALSCH;0,306828694;1
30.05.17 12:25;@juanpipa13;Sr.Pepper;@DanielSamperO @MariaClaraName De los mismos creadores de #HolaSoyDanny ..con el patrocinio de @ClaudiaLopez ....;869635897100304000;Twitter for Android;184;475;0;0;No;25.03.2010;Colombia;Canal de Opiniones, Ni buenas ni malas.solo opiniones.;View;;@danielsampero @mariaclaraname de los mismos creadores de #holasoydanny ..con el patrocinio de @claudialopez ....;FALSCH;0,306946658;0
